gw_site_id	county_code	well_log_nbr	gw_logid	well_tag_nbr	other_identity_id	other_identity_name	other_identity_description	download_date
18496	HARN	1509	HARN0001509		'27S/34E-30cdb'	USGS OFR 77-741 DREWSEY	Gonthier, J.B., Collins, C.A., and Anderson, D.B., 1977, Ground-water data for the Drewsey resource area, Harney and Malheur Counties, Oregon: U.S. Geological Survey Open-File Report 77-741.	1/29/2024
18496	HARN	1509	HARN0001509		'431129118343601'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
18497	HARN	1510	HARN0001510		'27S/34E-32cdc'	USGS OFR 77-741 DREWSEY	Gonthier, J.B., Collins, C.A., and Anderson, D.B., 1977, Ground-water data for the Drewsey resource area, Harney and Malheur Counties, Oregon: U.S. Geological Survey Open-File Report 77-741.	1/29/2024
18497	HARN	1510	HARN0001510		'431033118332601'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
8087	HARN	1514	HARN0001514		'27S/35E-17bbb'	USGS OFR 77-741 DREWSEY	Gonthier, J.B., Collins, C.A., and Anderson, D.B., 1977, Ground-water data for the Drewsey resource area, Harney and Malheur Counties, Oregon: U.S. Geological Survey Open-File Report 77-741.	1/29/2024
8087	HARN	1514	HARN0001514		'431346118264301'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
18498	HARN	1516	HARN0001516		'27S/35E-22bcd'	USGS OFR 77-741 DREWSEY	Gonthier, J.B., Collins, C.A., and Anderson, D.B., 1977, Ground-water data for the Drewsey resource area, Harney and Malheur Counties, Oregon: U.S. Geological Survey Open-File Report 77-741.	1/29/2024
18498	HARN	1516	HARN0001516		'431237118240701'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
18499	HARN	1517	HARN0001517	95068	'27S/35E-28ada'	USGS OFR 77-741 DREWSEY	Gonthier, J.B., Collins, C.A., and Anderson, D.B., 1977, Ground-water data for the Drewsey resource area, Harney and Malheur Counties, Oregon: U.S. Geological Survey Open-File Report 77-741.	1/29/2024
18499	HARN	1517	HARN0001517	95068	'431201118242401'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
6277	HARN	1525	HARN0001525		'27S/36E-33acb'	USGS OFR 77-741 DREWSEY	Gonthier, J.B., Collins, C.A., and Anderson, D.B., 1977, Ground-water data for the Drewsey resource area, Harney and Malheur Counties, Oregon: U.S. Geological Survey Open-File Report 77-741.	1/29/2024
18034	HARN	1537	HARN0001537		'28S/30E-24add'	USGS OFR 80-419 RILEY-ANDREWS	Townley, P.J., 1980, Ground-water data from the Riley and Andrews resource areas, southeastern Oregon: U.S. Geological Survey Open-File Report 80-419.	1/29/2024
18034	HARN	1537	HARN0001537		'430734118561201'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
17580	HARN	1540	HARN0001540	121139	'28S/31E-1add'	USGS OFR 77-741 DREWSEY	Gonthier, J.B., Collins, C.A., and Anderson, D.B., 1977, Ground-water data for the Drewsey resource area, Harney and Malheur Counties, Oregon: U.S. Geological Survey Open-File Report 77-741.	1/29/2024
17580	HARN	1540	HARN0001540	121139	'431010118490301'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
18501	HARN	1547	HARN0001547		'28S/33E-1bcb'	USGS OFR 77-741 DREWSEY	Gonthier, J.B., Collins, C.A., and Anderson, D.B., 1977, Ground-water data for the Drewsey resource area, Harney and Malheur Counties, Oregon: U.S. Geological Survey Open-File Report 77-741.	1/29/2024
18501	HARN	1547	HARN0001547		'431013118360301'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
18063	HARN	1548	HARN0001548		'28S/33E-5dcd'	USGS OFR 77-741 DREWSEY	Gonthier, J.B., Collins, C.A., and Anderson, D.B., 1977, Ground-water data for the Drewsey resource area, Harney and Malheur Counties, Oregon: U.S. Geological Survey Open-File Report 77-741.	1/29/2024
18063	HARN	1548	HARN0001548		'430940118400401'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
18503	HARN	1553	HARN0001553		'28S/33E-27ddb'	USGS OFR 77-741 DREWSEY	Gonthier, J.B., Collins, C.A., and Anderson, D.B., 1977, Ground-water data for the Drewsey resource area, Harney and Malheur Counties, Oregon: U.S. Geological Survey Open-File Report 77-741.	1/29/2024
18505	HARN	1557	HARN0001557		'28S/34E-1aad'	USGS OFR 77-741 DREWSEY	Gonthier, J.B., Collins, C.A., and Anderson, D.B., 1977, Ground-water data for the Drewsey resource area, Harney and Malheur Counties, Oregon: U.S. Geological Survey Open-File Report 77-741.	1/29/2024
18505	HARN	1557	HARN0001557		'431021118275801'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
18502	HARN	1558	HARN0001558		'28S/33E-21ccc'	USGS OFR 77-741 DREWSEY	Gonthier, J.B., Collins, C.A., and Anderson, D.B., 1977, Ground-water data for the Drewsey resource area, Harney and Malheur Counties, Oregon: U.S. Geological Survey Open-File Report 77-741.	1/29/2024
18502	HARN	1558	HARN0001558		'430704118393901'	USGS SITE ID	U.S. Geological Survey Siteid	1/29/2024
18506	HARN	1560	HARN0001560		'28S/34E-17bca'	USGS OFR 77-741 DREWSEY	Gonthier, J.B., Collins, C.A., and Anderson, D.B., 1977, Ground-water data for the Drewsey resource area, Harney and Malheur Counties, Oregon: U.S. Geological Survey Open-File Report 77-741.	1/29/2024
